application,approval,uid,gender,bal,prod_list,item,seq_len,label,brand_id,prod_id,age,mobile_level,item_price
0,1,675,2,87211,"24,87,68",44,3,1,774,24,55,1,882.54
1,0,1081,1,52551,"15,49,50",84,3,1,40,79,39,2,344.67
0,0,621,1,16971,"5,58,50",15,3,1,377,74,44,3,688.16
1,1,1587,2,23000,"33,96,2",54,3,1,986,48,34,4,535.52
0,0,1543,1,23591,"29,69,99",52,3,1,219,2,59,3,835.45
1,0,1332,2,40593,"35,37,95",2,3,1,280,60,37,3,316.32
0,0,1471,1,59915,"41,13,60",24,3,1,486,24,26,1,320.9
1,1,96,1,72447,"81,44,41",37,3,1,964,83,33,2,563.73
1,0,1452,1,85556,"34,73,35",70,3,1,300,90,24,4,526.09
0,0,369,1,73638,"7,88,89",96,3,1,288,39,43,3,811.59
1,0,67,1,18583,"90,9,96",92,3,1,377,90,29,3,554.63
1,1,769,1,47449,"60,61,42",38,3,1,267,72,27,2,174.07
0,1,408,1,26501,"42,96,56",89,3,1,396,15,53,3,807.65
0,0,1237,1,50030,"97,17,83",5,3,1,250,18,56,4,561.89
0,1,1361,1,46028,"60,40,46",62,3,1,388,5,19,2,553.36
0,0,764,2,36466,"59,38,88",77,3,1,835,19,48,4,521.79
1,0,1795,2,75894,"26,67,98",44,3,1,443,48,23,3,732.58
0,1,1644,1,77561,"57,50,61",21,3,1,64,26,32,2,737.61
0,1,339,1,66473,"92,40,0",45,3,1,473,43,24,4,610.71
0,0,159,2,90588,"75,31,28",82,3,1,119,70,56,3,595.99
1,1,375,2,82247,"78,23,80",77,3,1,475,31,42,2,528.16
0,1,936,2,82214,"14,31,41",88,3,1,657,67,23,3,470.21
0,0,811,2,96220,"62,23,36",76,3,1,476,45,27,4,321.13
1,0,766,2,94531,"4,97,47",3,3,1,834,85,40,2,144.1
1,1,354,2,50918,"23,73,19",42,3,1,602,90,38,1,518.42
1,1,1985,2,88983,"57,70,77",36,3,1,708,5,18,2,758.63
0,1,991,2,15901,"77,54,1",21,3,1,304,22,22,3,992.13
0,1,563,1,99911,"20,15,4",66,3,1,804,93,26,4,78.49
1,0,693,1,35732,"77,79,7",37,3,1,482,95,37,1,312.29
1,1,709,1,25664,"26,66,67",64,3,1,47,96,18,2,570.51
0,0,1687,2,68866,"43,53,82",5,3,1,869,18,54,3,183.48
0,1,1606,2,81085,"71,84,1",95,3,1,591,39,46,3,268.73
0,1,709,2,39469,"31,39,88",64,3,1,67,78,23,4,76.04
0,0,1608,1,81116,"0,21,85",53,3,1,561,6,45,2,481.42
0,1,1093,2,54146,"45,69,70",62,3,1,954,17,60,4,953.4
0,0,575,2,68481,"87,47,5",18,3,1,236,31,39,4,593.65
0,1,1921,2,33272,"20,96,6",50,3,1,591,47,59,1,773.13
1,0,1819,1,76035,"0,53,83",92,3,1,528,58,30,1,426.37
1,1,871,1,64220,"34,69,86",97,3,1,858,26,35,1,199.98
0,1,1817,1,26091,"32,29,48",31,3,1,378,63,18,1,224.57
0,0,389,1,41992,"22,74,46",59,3,1,603,12,56,3,270.38
0,1,1556,2,59379,"98,94,55",77,3,1,409,17,23,1,463.04
0,1,753,1,86819,"46,63,92",7,3,1,451,63,42,4,23
0,1,453,1,55717,"31,2,4",13,3,1,60,68,36,2,788.35
0,1,567,1,63238,"99,78,48",52,3,1,256,7,28,3,739.25
0,1,1035,1,28179,"56,29,8",51,3,1,974,99,48,3,164.99
1,1,1056,2,20721,"39,100,48",35,3,1,472,70,59,1,849.41
0,1,1495,1,50248,"54,96,95",98,3,1,393,13,52,3,409.15
0,0,472,2,56509,"96,35,97",16,3,1,898,6,45,4,422.27
1,1,920,1,68299,"21,85,37",40,3,1,69,66,23,4,127.89
1,0,1257,2,62384,"68,95,91",22,3,1,413,97,41,4,753.21
1,0,1978,2,49217,"63,88,95",79,3,1,793,95,47,2,593.28
0,0,178,1,88196,"78,54,64",6,3,1,46,17,57,4,675.99
1,0,423,2,19917,"83,67,12",16,3,1,35,64,50,3,783.35
1,1,1006,1,19905,"54,33,99",2,3,1,877,47,24,1,685.96
0,1,1117,2,53280,"96,85,13",60,3,1,645,62,58,4,792.28
0,0,687,2,52786,"79,87,17",50,3,1,5,3,26,3,470.34
0,0,1032,2,25036,"71,57,89",78,3,1,720,68,53,3,60.85
0,0,613,2,97637,"30,98,37",7,3,1,578,19,22,1,905.81
0,1,1678,2,18182,"88,71,34",42,3,1,801,94,28,4,552.7
1,1,1243,1,24226,"27,61,74",54,3,1,104,66,35,2,726.34
1,1,411,2,81976,"46,12,69",30,3,1,234,76,36,3,690.96
0,0,229,1,52384,"20,51,16",30,3,1,607,27,26,2,291.48
0,1,1022,2,86276,"13,70,28",18,3,1,419,83,30,2,970.46
1,0,614,1,53439,"53,44,30",31,3,1,99,46,40,1,826.3
0,0,1222,1,24587,"65,60,74",35,3,1,885,40,56,1,77.99
1,0,250,1,61741,"18,75,24",54,3,1,997,99,49,2,148.93
1,0,755,1,31968,"65,40,64",18,3,1,183,78,30,2,665.75
1,1,308,2,77323,"7,99,25",30,3,1,298,40,36,1,779.05
1,0,968,1,94819,"81,51,65",21,3,1,807,86,58,1,951.97
1,1,211,1,73027,"47,52,51",25,3,1,821,76,55,3,836.76
1,1,608,2,48224,"74,71,20",62,3,1,185,2,56,1,823.29
0,0,1396,1,79815,"4,37,48",2,3,1,717,93,21,1,557.31
0,1,1357,1,31523,"89,96,65",83,3,1,178,34,52,2,458.73
0,1,1420,1,68376,"39,72,72",16,3,1,812,46,30,3,764.76
0,1,533,2,10326,"49,50,29",11,3,1,699,42,58,2,155.6
0,1,710,2,70120,"45,58,86",78,3,1,713,26,58,4,849.95
1,0,4,1,37453,"79,69,89",59,3,1,631,2,58,2,114.45
0,1,328,2,70037,"52,41,26",39,3,1,216,31,58,3,422.82
1,1,834,2,67145,"10,1,17",86,3,1,585,1,38,1,666.13
1,0,1465,1,49871,"79,41,77",41,3,1,6,54,25,1,534.48
0,1,1501,2,91558,"15,32,71",53,3,1,975,79,45,2,22.87
0,0,785,1,83600,"6,50,77",53,3,1,582,13,39,3,447.9
1,0,997,2,94865,"95,50,20",65,3,1,627,80,22,3,256.2
0,1,27,2,30789,"13,63,32",80,3,1,661,77,24,1,722.61
1,0,883,2,50722,"22,94,12",25,3,1,449,95,38,3,760.42
0,1,884,1,73148,"56,100,37",28,3,1,497,94,30,3,262.44
0,0,830,1,91532,"23,52,66",63,3,1,928,21,32,1,181.59
1,0,1044,2,74009,"30,100,14",74,3,1,68,95,19,1,921.72
1,1,650,1,72598,"100,68,90",36,3,1,506,2,56,1,189.21
0,1,846,2,86537,"56,22,2",42,3,1,481,77,46,2,223.54
1,1,60,2,97849,"48,78,5",40,3,1,453,82,31,3,279.22
0,1,254,2,74859,"44,88,94",50,3,1,629,28,20,2,293.63
0,0,0,1,16024,"65,93,58",87,3,1,124,81,46,2,63.06
1,0,50,2,15191,"22,30,2",52,3,1,473,34,54,1,400.32
1,1,649,2,78198,"66,95,89",7,3,1,243,43,25,3,885.7
1,0,1219,1,51402,"65,51,46",92,3,1,968,71,41,3,956.73
1,1,1700,2,57129,"37,52,64",29,3,1,371,89,39,2,998.69
1,0,898,2,52122,"39,65,44",13,3,1,278,15,40,3,57.62
1,1,1163,1,38239,"64,5,51",25,3,1,624,26,22,1,373.76
0,1,1265,1,99852,"13,96,9",95,3,1,437,69,34,1,74.75
0,1,1233,1,86583,"58,90,89",90,3,1,449,31,41,2,804.55
1,0,1154,2,98098,"2,21,16",38,3,1,604,66,22,1,927.83
1,0,1422,2,10610,"2,97,23",57,3,1,869,83,60,3,656.52
1,1,570,2,19497,"11,67,81",34,3,1,918,47,56,3,77.6
0,1,275,2,35638,"97,26,19",54,3,1,582,65,56,3,82.66
0,0,918,2,50215,"27,24,69",35,3,1,214,57,52,1,925.95
1,1,1121,1,87186,"48,11,22",31,3,1,807,20,22,4,761.67
0,0,1691,1,36093,"1,82,66",63,3,1,884,73,36,2,898.23
0,0,1050,2,98509,"61,33,89",80,3,1,323,4,50,4,788.85
1,0,1645,1,20024,"88,46,62",28,3,1,747,16,57,3,536.15
1,1,11,1,50046,"64,18,86",77,3,1,287,90,48,3,716.32
1,1,734,1,64228,"46,15,22",2,3,1,631,98,27,1,383.31
1,1,1931,2,24647,"87,18,30",33,3,1,331,97,18,2,887.42
0,0,1537,1,88277,"52,86,9",5,3,1,254,40,48,3,724.76
0,0,1093,2,46064,"59,86,1",53,3,1,687,65,34,3,619.32
1,1,21,2,57993,"73,84,95",24,3,1,155,69,23,4,511.83
0,1,1110,1,73323,"42,65,62",37,3,1,313,75,48,1,587.84
1,1,1197,1,22079,"74,46,47",6,3,1,497,57,45,1,483.55
1,1,1082,2,58133,"81,81,7",62,3,1,362,20,47,2,6.72
1,1,1260,1,76922,"46,1,30",84,3,1,185,62,53,1,729.26
0,1,463,1,80506,"23,52,91",75,3,1,807,13,25,1,822.27
1,1,1492,2,47733,"78,81,47",57,3,1,424,98,25,4,85.5
0,1,1946,2,12297,"46,36,79",54,3,1,889,50,46,1,392.55
0,0,879,1,33613,"9,51,8",83,3,1,677,55,32,1,497.35
0,0,1608,2,27667,"15,39,13",81,3,1,71,81,58,3,446.48
0,0,347,2,80053,"76,53,49",60,3,1,781,18,35,1,219.08
0,1,1312,2,52925,"46,71,85",4,3,1,245,87,29,3,949.39
1,1,223,2,27343,"32,81,34",47,3,1,287,30,43,2,106.29
1,0,598,2,90964,"72,91,35",32,3,1,453,58,51,4,811.45
1,1,1467,1,32169,"68,37,5",93,3,1,1,50,56,1,343.49
1,0,1917,1,37454,"48,97,51",65,3,1,595,84,30,4,986.89
0,0,1837,2,27935,"61,91,97",94,3,1,629,12,40,1,321.12
0,1,1460,2,28944,"68,75,16",36,3,1,977,5,41,3,817.53
0,0,1648,1,42216,"67,78,1",30,3,1,793,89,56,3,913
0,1,555,1,63709,"59,73,40",61,3,1,284,0,47,3,702.7
1,1,916,1,34958,"24,27,2",28,3,1,973,69,26,1,825.91
0,0,1118,2,20432,"2,57,70",58,3,1,83,44,19,1,606.79
0,1,1834,1,34331,"4,96,59",16,3,1,59,7,41,3,602.38
0,1,567,2,67766,"53,85,95",8,3,1,17,94,56,3,854.08
1,0,1183,2,11425,"92,32,45",11,3,1,323,48,35,3,47.34
0,1,1266,2,32080,"75,65,39",44,3,1,319,41,29,1,573.33
1,0,850,2,75869,"16,32,51",70,3,1,407,32,34,1,491.86
1,0,1852,2,23844,"26,92,56",14,3,1,897,0,46,4,106.56
1,0,70,2,72341,"75,61,10",18,3,1,472,15,44,4,475.07
1,0,1122,2,79847,"35,8,59",15,3,1,46,40,20,1,822.18
1,1,1748,1,85957,"4,85,8",5,3,1,580,77,34,2,364.36
1,1,655,2,13612,"13,17,58",67,3,1,316,22,30,4,435.95
0,0,1378,1,30370,"83,11,37",27,3,1,745,46,25,2,363.07
0,1,795,2,55399,"27,68,42",96,3,1,134,87,58,4,0.69
0,0,1575,1,67506,"72,17,76",27,3,1,491,61,38,3,493.26
0,1,397,1,57635,"52,40,3",8,3,1,696,99,54,4,308.36
0,1,1365,2,15183,"12,4,100",46,3,1,219,14,30,1,995.47
0,1,711,1,68625,"67,64,70",93,3,1,460,50,50,3,478.74
1,1,540,1,70762,"42,91,60",69,3,1,581,89,49,1,157.09
0,1,809,2,75008,"98,96,93",66,3,1,144,57,36,4,200.05
1,1,1187,2,55202,"95,80,26",59,3,1,317,32,34,2,212.79
0,1,74,1,75450,"16,42,85",17,3,1,822,29,45,3,829.77
1,1,1377,1,59189,"37,83,91",25,3,1,440,58,28,1,961.19
1,0,1704,1,26676,"22,79,5",41,3,1,602,24,24,2,446.3
1,1,1138,1,66637,"8,75,30",6,3,1,835,59,38,1,244.05
0,1,287,1,14494,"86,88,60",1,3,1,832,29,20,3,868.75
0,0,442,2,99944,"2,81,95",87,3,1,952,95,44,4,423.08
0,0,1246,1,58036,"100,39,40",2,3,1,748,49,54,2,737.3
1,1,1845,1,30516,"54,53,91",30,3,1,486,89,36,1,841.02
0,1,1398,2,57581,"42,94,82",42,3,1,112,38,30,4,721.69
1,0,1055,1,18932,"75,47,25",10,3,1,207,60,35,1,117.73
1,1,6,2,97767,"98,76,15",54,3,1,275,7,29,4,388.26
0,0,893,2,34992,"96,50,1",45,3,1,510,33,33,3,656.65
1,0,806,1,99771,"44,66,81",6,3,1,449,47,50,3,871.77
1,0,1153,1,89904,"83,5,86",96,3,1,997,56,37,3,44.89
0,0,1324,1,92049,"3,16,93",91,3,1,825,8,36,3,904.37
1,1,1732,2,92290,"45,78,45",56,3,1,218,67,20,3,325.91
1,0,1680,2,76614,"16,31,100",7,3,1,148,18,57,2,961.55
0,1,1477,1,87225,"44,34,19",25,3,1,892,19,22,3,750.73
0,1,1488,1,27611,"83,90,9",16,3,1,55,22,51,1,914.55
0,1,1205,2,12102,"75,70,25",63,3,1,355,11,39,4,651.57
0,1,920,1,88277,"12,18,84",33,3,1,601,26,27,3,745.11
0,0,1343,1,10843,"67,35,88",40,3,1,635,92,37,4,335.61
0,1,979,1,82113,"69,49,69",19,3,1,252,61,23,2,493.08
1,0,711,1,83975,"47,62,21",53,3,1,399,30,24,3,890.06
0,0,1327,1,32718,"39,88,62",10,3,1,955,39,33,3,917.67
1,1,1352,2,40506,"65,56,94",36,3,1,915,0,28,2,817.24
1,0,361,1,19134,"85,14,64",95,3,1,225,51,47,1,104.99
1,0,1145,1,56232,"98,83,46",51,3,1,618,95,49,1,758.91
1,1,236,2,35628,"46,37,31",81,3,1,337,64,39,4,896.91
0,1,1739,1,32808,"53,56,39",27,3,1,313,47,43,4,998.69
0,0,1009,1,70482,"59,43,90",54,3,1,42,91,28,4,688.75
0,1,1200,2,49632,"95,21,77",50,3,1,237,50,26,4,72.61
0,1,432,1,35059,"92,47,40",31,3,1,409,77,26,1,108.49
0,0,1183,1,53452,"98,5,55",51,3,1,33,55,22,1,246.07
1,0,34,2,34849,"41,41,1",37,3,1,185,87,46,2,332.67
0,1,1701,2,94822,"17,10,82",97,3,1,561,32,24,2,192.62
0,1,927,1,13231,"0,73,20",29,3,1,281,11,25,2,263.74
1,0,835,1,42279,"68,98,99",60,3,1,97,58,28,2,642.39
1,0,1007,1,88458,"49,47,26",91,3,1,910,31,59,1,34.82
0,1,1241,2,13300,"7,90,83",97,3,1,610,19,46,4,768.02
0,0,598,1,77427,"62,60,100",72,3,1,984,95,46,1,257.07
1,0,741,1,48177,"92,25,10",11,3,1,822,48,41,2,714.3
0,1,1365,2,98858,"26,17,57",80,3,1,738,28,47,3,138.27
1,0,255,1,70632,"37,50,40",31,3,1,165,64,43,3,921.06
0,1,912,1,84550,"98,24,70",4,3,1,498,73,18,1,275.32
0,1,1100,1,26195,"30,24,66",78,3,1,219,9,47,1,919.38
1,0,1599,2,80730,"1,63,41",48,3,1,716,15,36,2,323.45
0,0,1079,2,49194,"92,56,71",45,3,1,753,35,21,1,104.06
1,1,1941,1,96531,"80,30,12",46,3,1,486,20,25,2,388.12
0,0,773,1,79231,"63,4,70",86,3,1,394,96,45,1,813.23
1,0,1487,1,87898,"31,1,37",35,3,1,196,55,60,1,637.89
0,0,777,1,58514,"92,49,3",42,3,1,840,55,52,1,47.22
0,0,1430,1,93661,"20,37,69",79,3,1,924,84,53,4,769.53
0,0,118,2,42739,"2,15,63",81,3,1,929,40,20,4,322.85
0,0,213,2,62437,"6,11,57",46,3,1,916,72,52,4,522.19
1,0,226,1,59339,"5,3,84",30,3,1,358,3,59,3,210.82
1,1,1880,2,56040,"43,15,47",59,3,1,504,19,33,1,972.59
0,1,1528,2,81436,"30,37,31",1,3,1,772,64,26,1,855.32
0,0,1861,2,34144,"3,64,76",13,3,1,148,95,50,2,315.19
1,0,1328,2,71732,"72,73,86",23,3,1,335,48,60,4,552.02
1,0,953,2,96402,"19,92,30",23,3,1,756,74,57,4,671.04
1,1,208,2,61886,"77,83,43",70,3,1,241,32,51,2,769.96
0,0,1980,1,11545,"92,37,80",35,3,1,896,32,44,4,774.06
1,1,1643,1,67605,"20,56,9",48,3,1,313,37,36,3,479.68
1,0,473,2,34826,"38,28,92",73,3,1,300,65,34,4,106.56
1,0,982,1,55753,"11,33,15",67,3,1,455,31,48,1,581.74
1,0,413,2,13871,"72,77,17",10,3,1,411,14,27,3,836.14
0,0,256,2,76311,"65,15,56",25,3,1,958,3,42,3,340.85
1,1,266,2,92561,"84,76,97",35,3,1,152,15,56,3,391.1
0,0,915,1,12689,"43,51,5",83,3,1,935,35,23,2,909.36
0,1,1886,2,86227,"45,63,13",9,3,1,205,86,33,3,413.17
1,0,1400,2,43908,"98,12,98",73,3,1,534,88,30,3,314.9
0,1,503,2,43162,"40,56,12",85,3,1,792,88,40,2,848.03
0,0,1687,1,20147,"9,86,40",67,3,1,29,3,26,1,829.47
1,1,207,2,75265,"96,20,77",32,3,1,547,56,38,4,121.1
1,0,671,1,32869,"35,74,28",18,3,1,716,40,28,2,101.64
0,1,1624,2,44948,"75,72,9",81,3,1,534,39,29,4,647.42
0,0,1261,2,37437,"37,77,20",99,3,1,233,66,37,3,258.55
1,1,632,1,70012,"47,47,64",34,3,1,137,34,25,3,436
0,0,1821,2,91640,"42,81,74",66,3,1,931,22,60,4,484.45
0,1,1623,1,10557,"9,74,44",3,3,1,754,63,38,1,121.05
1,1,181,2,81668,"52,25,78",48,3,1,216,3,31,3,160.83
1,1,1550,2,58836,"44,54,5",2,3,1,506,5,59,1,434.87
0,1,636,2,53466,"82,9,15",58,3,1,875,8,50,4,390.77
1,1,973,2,82714,"94,34,7",27,3,1,656,89,51,4,177.91
0,1,1771,2,42770,"48,2,96",64,3,1,653,76,52,3,197.46
1,0,169,1,49860,"95,72,75",37,3,1,571,56,22,4,604.14
1,1,1697,2,16937,"60,78,35",98,3,1,411,10,21,2,82.52
1,0,1949,1,12343,"84,33,98",35,3,1,572,13,31,4,751.78
0,0,1609,1,38569,"9,67,93",99,3,1,62,54,34,1,683.02
1,0,113,1,24668,"3,66,27",98,3,1,321,44,30,2,36.87
1,1,1139,2,52617,"73,57,0",40,3,1,530,52,44,4,466.41
0,0,823,1,85968,"78,9,76",57,3,1,215,78,40,4,244.89
0,0,962,1,41591,"100,77,8",31,3,1,945,46,35,2,228.8
1,1,203,1,33423,"33,45,39",88,3,1,845,1,21,2,649.44
0,0,551,1,86662,"50,15,73",16,3,1,479,92,22,2,208.13
0,1,392,1,81304,"77,72,56",9,3,1,204,14,57,1,536.16
1,1,162,2,14577,"31,57,11",71,3,1,479,46,33,4,276.05
1,0,64,1,38374,"94,6,22",25,3,1,800,80,46,4,671.1
1,1,1994,1,63514,"48,13,23",27,3,1,971,6,33,1,818.75
0,0,129,2,55918,"75,80,20",83,3,1,356,89,26,2,544.15
1,1,1173,1,95638,"97,56,62",21,3,1,685,69,48,2,500.56
1,0,1745,2,93828,"47,76,46",62,3,1,913,91,47,1,25.13
0,0,1563,1,62146,"58,59,93",97,3,1,896,20,30,4,156.49
0,0,1006,1,28824,"26,95,12",57,3,1,215,30,27,2,177.44
0,0,122,1,51102,"16,39,57",13,3,1,615,62,32,3,509.11
1,1,307,2,44174,"16,53,91",97,3,1,261,43,53,2,283.31
1,1,447,2,52145,"69,77,47",27,3,1,972,9,40,2,406.39
0,0,380,2,33344,"62,60,2",4,3,1,560,67,47,2,423.64
0,0,1802,1,71108,"9,97,33",39,3,1,900,35,56,3,1.14
1,0,593,1,88263,"66,89,4",65,3,1,963,61,34,3,659.23
0,1,512,1,53990,"5,72,18",23,3,1,956,99,56,4,996.7
1,0,1197,1,62567,"19,89,78",5,3,1,474,50,21,3,274.31
1,0,1311,1,12985,"63,60,37",27,3,1,656,46,59,2,13.53
1,1,1656,1,73052,"80,47,30",32,3,1,709,65,23,4,586.75
0,1,855,1,20717,"25,69,85",97,3,1,232,60,42,1,650.18
1,1,1937,1,15506,"7,66,83",93,3,1,583,9,34,4,568.19
1,0,995,1,53094,"65,13,89",76,3,1,994,5,22,4,937.73
0,0,702,2,63792,"12,45,67",41,3,1,49,93,33,4,570.42
1,1,1938,2,53048,"91,83,3",33,3,1,5,83,55,2,239.4
1,0,1499,1,59395,"2,90,13",15,3,1,266,6,43,2,232.98
1,1,203,2,83356,"57,3,83",13,3,1,441,14,53,1,730
1,0,1320,1,68986,"35,47,80",39,3,1,218,40,59,4,28.42
0,1,1855,2,41548,"9,31,22",30,3,1,179,85,22,4,369.86
1,0,582,1,66940,"43,36,20",57,3,1,790,85,40,2,150.86
1,1,1557,1,60875,"58,24,88",43,3,1,828,25,55,4,314.56
1,0,1878,1,32195,"38,8,65",86,3,1,210,44,56,3,712.74
1,1,148,1,44436,"9,46,11",36,3,1,91,70,58,3,446.88
1,0,1943,1,86624,"71,60,8",79,3,1,481,11,34,2,516.94
1,1,195,1,41529,"6,13,96",35,3,1,547,17,50,2,210.71
0,1,1859,1,71363,"3,43,21",3,3,1,175,74,37,2,946.17
1,0,1250,2,71067,"77,84,45",94,3,1,597,7,31,1,107.17
1,1,1345,1,50361,"47,74,20",24,3,1,593,37,29,4,278.41
0,1,355,1,80874,"74,18,56",32,3,1,458,23,58,2,623.42
0,0,430,2,69965,"91,76,73",71,3,1,937,22,31,2,961.74
1,1,1033,2,25651,"98,8,81",88,3,1,427,4,50,3,271.34
1,1,703,2,85998,"29,54,72",72,3,1,743,80,35,3,63.06
1,0,458,1,17949,"96,92,50",81,3,1,207,71,40,2,363.95
1,1,1216,1,58869,"4,51,31",68,3,1,912,50,46,4,265.71
1,1,1048,1,74306,"92,62,81",51,3,1,107,54,25,4,340.92
0,0,1914,1,55044,"85,45,30",28,3,1,888,84,30,2,641.39
0,0,930,2,79453,"92,24,53",55,3,1,57,60,53,2,310.57
1,0,1676,1,65694,"88,29,41",92,3,1,789,93,25,4,895.55
1,0,763,2,68349,"50,85,94",52,3,1,863,14,23,2,554.72
0,1,1878,1,40425,"69,13,53",94,3,1,745,14,32,1,954.2
1,1,1940,1,82316,"31,42,49",98,3,1,620,50,48,2,839.38
1,0,1127,1,57160,"36,81,65",38,3,1,809,6,51,2,924.18
1,0,1183,2,16831,"67,99,89",67,3,1,918,22,33,4,614.83
1,0,485,1,45719,"31,72,39",87,3,1,143,52,53,3,97.33
1,0,1502,2,92214,"20,80,52",93,3,1,754,87,18,2,308.42
0,1,1452,1,34519,"45,60,80",79,3,1,8,69,45,3,760.57
1,0,1587,2,39766,"51,83,83",11,3,1,781,70,53,2,634.9
0,0,1973,1,50517,"25,60,20",67,3,1,465,93,58,2,723.44
1,1,1847,2,74311,"24,66,61",39,3,1,253,7,39,1,998.33
0,1,629,1,34632,"47,49,56",41,3,1,113,82,36,1,545.9
0,0,768,2,67937,"70,29,94",86,3,1,955,74,55,2,325.53
0,0,1886,1,26230,"84,46,87",78,3,1,139,17,32,1,922.11
0,0,1633,1,63164,"100,68,100",60,3,1,586,93,27,3,821.86
1,1,693,2,70157,"77,9,49",62,3,1,64,99,57,1,561.34
1,0,587,2,27792,"64,83,54",2,3,1,220,94,26,4,276.9
1,0,1202,2,45574,"11,49,98",44,3,1,252,50,54,2,791.99
0,1,437,2,49574,"22,20,40",40,3,1,842,23,55,2,87.05
1,0,1570,2,92297,"48,84,85",67,3,1,310,0,54,1,508.25
1,0,367,2,75853,"23,25,79",67,3,1,546,92,59,4,755.42
1,1,1002,2,59594,"12,23,96",47,3,1,196,16,24,2,23.68
1,0,1566,1,90637,"89,70,46",85,3,1,23,47,33,4,588.17
1,0,306,1,96105,"66,4,100",62,3,1,183,97,23,1,112.07
1,0,1984,2,43225,"31,53,50",52,3,1,717,24,48,2,11.29
1,1,302,1,97540,"81,35,91",49,3,1,375,14,26,4,82.61
0,0,814,2,68870,"58,13,0",41,3,1,481,49,59,2,55.06
1,1,741,2,43411,"4,63,67",12,3,1,97,26,57,2,799.75
1,0,1999,2,15797,"17,11,98",63,3,1,267,11,54,3,753.02
1,1,798,1,22427,"64,63,76",71,3,1,454,20,47,4,973.8
0,1,769,2,66983,"50,68,77",37,3,1,965,48,20,3,350.83
1,1,1929,2,40221,"79,33,92",88,3,1,821,78,44,3,304.34
1,0,1869,2,74238,"38,53,2",99,3,1,673,61,28,4,881.08
0,0,310,1,45931,"5,47,0",30,3,1,156,29,20,4,909.05
1,0,1558,2,33272,"99,87,83",30,3,1,236,57,52,3,791.77
0,1,1150,2,51563,"96,37,90",75,3,1,75,15,53,1,163.84
1,0,354,2,59476,"99,45,67",48,3,1,746,80,38,4,126.74
1,0,94,2,59069,"51,96,95",89,3,1,596,96,30,4,131.83
0,0,1358,1,67804,"28,7,97",13,3,1,471,82,43,1,752.66
1,0,1443,2,11028,"16,66,42",97,3,1,630,59,25,1,878.24
1,0,673,1,67030,"21,71,93",14,3,1,778,88,19,4,532.85
1,1,592,1,44032,"3,90,72",54,3,1,599,74,55,2,908.1
0,0,675,1,97923,"27,93,8",6,3,1,746,57,35,1,852.89
1,0,464,2,38616,"48,73,44",10,3,1,195,38,19,3,953.35
0,0,564,2,95393,"58,27,99",86,3,1,109,92,43,1,662.18
0,1,1207,1,16534,"79,60,35",80,3,1,479,84,59,2,488.9
0,0,484,2,37575,"39,74,69",93,3,1,715,79,37,2,904.53
1,0,548,1,99792,"2,77,5",39,3,1,487,10,19,2,206.59
0,0,1707,2,15693,"89,61,70",58,3,1,984,96,20,4,383.7
0,0,1662,1,94704,"66,47,98",50,3,1,517,88,37,1,506.35
0,1,546,2,98498,"23,77,26",40,3,1,854,60,39,4,301.42
1,1,837,2,37343,"1,48,52",60,3,1,426,66,34,4,127.44
0,1,293,2,14455,"77,60,73",85,3,1,945,39,52,4,198.12
0,1,1694,2,27931,"80,1,19",54,3,1,28,1,45,4,601.83
1,1,1721,2,71228,"92,39,1",29,3,1,250,71,38,4,570.95
1,1,933,1,77205,"39,16,59",43,3,1,47,7,25,4,351.27
1,0,66,2,47158,"88,15,71",38,3,1,637,90,42,1,736.65
1,1,117,2,80371,"68,79,81",87,3,1,491,99,42,2,698.49
0,1,1854,1,28749,"39,67,66",82,3,1,694,97,28,1,855.56
1,1,793,2,52409,"93,99,68",25,3,1,670,99,56,4,824.39
1,1,1545,2,15436,"29,53,1",42,3,1,560,38,39,2,46.76
1,1,1117,1,95849,"55,19,92",97,3,1,184,14,45,1,428.72
1,1,537,2,74768,"7,3,90",59,3,1,743,93,53,2,985.26
1,0,994,1,72155,"8,36,24",56,3,1,337,48,54,2,148.28
0,1,1063,2,62647,"79,15,87",74,3,1,634,82,29,1,927.88
1,1,1490,2,20533,"39,95,11",41,3,1,984,40,35,4,199.34
1,1,254,1,49393,"48,8,15",25,3,1,57,53,57,3,38.06
1,0,1247,1,62134,"79,41,71",41,3,1,912,13,42,1,262.84
0,1,809,2,70642,"62,58,42",77,3,1,808,53,43,3,56.41
1,0,322,1,11218,"62,86,57",56,3,1,972,95,25,3,555.7
0,0,518,2,18136,"30,31,83",83,3,1,621,32,52,1,121.98
0,0,1399,2,29334,"77,21,63",50,3,1,497,76,30,2,554.98
1,1,850,1,46390,"50,50,81",69,3,1,539,43,22,3,244.86
0,1,1159,1,27115,"37,71,36",59,3,1,220,28,45,4,427.23
1,0,1940,1,88237,"37,32,97",56,3,1,479,36,20,1,843.31
1,1,823,2,39947,"18,76,64",90,3,1,993,4,29,3,808.99
1,0,1167,2,38215,"64,90,10",88,3,1,694,46,57,2,775.53
1,1,763,1,33427,"30,79,1",51,3,1,502,23,19,2,83.68
0,0,225,1,55115,"20,9,65",47,3,1,84,44,28,1,781.34
0,1,995,1,10361,"48,95,79",24,3,1,391,31,25,2,184.62
0,1,1742,1,16138,"64,72,47",47,3,1,504,54,57,2,524.54
1,0,1735,1,83279,"70,62,73",46,3,1,297,69,54,3,919.78
